CandidateKey,CandidateID,FirstName,LastName,Email,Phone,AppliedPositionKey,AppliedDateKey,ResumeScore,Source,CurrentStatus
260,CAND000260,Jennifer,Levy,candidate260@example.com,+919000000260,20,20230604,62.54,Referral,Rejected
261,CAND000261,Natalie,Johnson,candidate261@example.com,+919000000261,21,20230527,74.06,Referral,Interviewing
262,CAND000262,Lance,Crawford,candidate262@example.com,+919000000262,22,20240616,74.85,JobBoard,Interviewing
263,CAND000263,Nicole,Taylor,candidate263@example.com,+919000000263,23,20250731,54.41,LinkedIn,Interviewing
264,CAND000264,Jacob,Barrera,candidate264@example.com,+919000000264,24,20230619,77.06,JobBoard,Hired
265,CAND000265,Lindsey,Brandt,candidate265@example.com,+919000000265,25,20240524,64.46,LinkedIn,Rejected
266,CAND000266,Dakota,Hines,candidate266@example.com,+919000000266,26,20250717,66.46,Referral,Interviewing
267,CAND000267,Mrs.,Barton,candidate267@example.com,+919000000267,27,20250523,20.23,LinkedIn,Interviewing
268,CAND000268,Katrina,Vega,candidate268@example.com,+919000000268,28,20250830,34.15,LinkedIn,Interviewing
269,CAND000269,Rebecca,Hebert,candidate269@example.com,+919000000269,29,20250727,20.58,LinkedIn,Interviewing
270,CAND000270,Angela,York,candidate270@example.com,+919000000270,30,20250902,39.79,LinkedIn,Rejected
271,CAND000271,Regina,MD,candidate271@example.com,+919000000271,31,20230604,52.09,LinkedIn,Interviewing
272,CAND000272,Mary,Vargas,candidate272@example.com,+919000000272,32,20250311,48.22,Referral,Interviewing
273,CAND000273,Brittany,Farmer,candidate273@example.com,+919000000273,33,20250422,42.92,Referral,NoShow
274,CAND000274,Molly,Ross,candidate274@example.com,+919000000274,34,20240221,57.5,JobBoard,Interviewing
275,CAND000275,Jerry,Simon,candidate275@example.com,+919000000275,35,20231025,29.26,JobBoard,Hired
276,CAND000276,Jesse,Jenkins,candidate276@example.com,+919000000276,36,20230623,57.21,JobBoard,Interviewing
277,CAND000277,Brenda,Delacruz,candidate277@example.com,+919000000277,37,20231024,45.74,LinkedIn,Interviewing
278,CAND000278,Kathy,Pitts,candidate278@example.com,+919000000278,38,20241129,53.44,Referral,Interviewing
279,CAND000279,Robert,Smith,candidate279@example.com,+919000000279,39,20250110,66.25,Referral,Interviewing
280,CAND000280,Sophia,Perez,candidate280@example.com,+919000000280,40,20250801,71.56,Referral,Rejected
281,CAND000281,Angela,Bishop,candidate281@example.com,+919000000281,1,20250423,76.07,LinkedIn,Interviewing
282,CAND000282,Douglas,Pineda,candidate282@example.com,+919000000282,2,20240822,67.08,LinkedIn,Interviewing
283,CAND000283,Brett,Sullivan,candidate283@example.com,+919000000283,3,20231015,26.25,JobBoard,Interviewing
284,CAND000284,Brian,Long,candidate284@example.com,+919000000284,4,20230529,75.87,LinkedIn,Interviewing
285,CAND000285,Parker,Powers,candidate285@example.com,+919000000285,5,20240510,45.41,JobBoard,Rejected
286,CAND000286,Gabriel,Ford,candidate286@example.com,+919000000286,6,20250707,59.84,LinkedIn,Hired
287,CAND000287,Tonya,Carney,candidate287@example.com,+919000000287,7,20230929,37.66,Referral,Interviewing
288,CAND000288,Katrina,Reed,candidate288@example.com,+919000000288,8,20230722,77.98,Referral,Interviewing
289,CAND000289,Benjamin,Smith,candidate289@example.com,+919000000289,9,20230506,20.58,LinkedIn,Interviewing
290,CAND000290,Crystal,Mendoza,candidate290@example.com,+919000000290,10,20240512,43.23,JobBoard,Rejected
291,CAND000291,Angela,Day,candidate291@example.com,+919000000291,11,20240114,55.26,LinkedIn,Interviewing
292,CAND000292,Timothy,Foley,candidate292@example.com,+919000000292,12,20230909,60.0,JobBoard,Interviewing
293,CAND000293,Justin,Petty,candidate293@example.com,+919000000293,13,20231108,25.06,LinkedIn,Interviewing
294,CAND000294,Bryan,Mclean,candidate294@example.com,+919000000294,14,20241226,42.31,Referral,Interviewing
295,CAND000295,Paul,Sellers,candidate295@example.com,+919000000295,15,20250706,71.5,LinkedIn,Rejected
296,CAND000296,Michael,Bonilla,candidate296@example.com,+919000000296,16,20240915,78.55,Referral,Interviewing
297,CAND000297,Blake,Mann,candidate297@example.com,+919000000297,17,20240218,35.85,JobBoard,Hired
298,CAND000298,James,Haley,candidate298@example.com,+919000000298,18,20241229,72.21,LinkedIn,Interviewing
299,CAND000299,Aimee,Baker,candidate299@example.com,+919000000299,19,20241128,22.25,Referral,NoShow
300,CAND000300,Erika,Snyder,candidate300@example.com,+919000000300,20,20231103,54.42,Referral,Rejected
301,CAND000301,Kristy,Norton,candidate301@example.com,+919000000301,21,20240210,75.43,Referral,Interviewing
302,CAND000302,Penny,Adams,candidate302@example.com,+919000000302,22,20230504,42.32,Referral,Interviewing
303,CAND000303,Lisa,Kennedy,candidate303@example.com,+919000000303,23,20230712,52.01,JobBoard,Interviewing
304,CAND000304,Kayla,Porter,candidate304@example.com,+919000000304,24,20230411,27.18,JobBoard,Interviewing
305,CAND000305,Robin,Gallagher,candidate305@example.com,+919000000305,25,20231127,38.27,JobBoard,Rejected
306,CAND000306,Charlene,Taylor,candidate306@example.com,+919000000306,26,20230408,65.8,Referral,Interviewing
307,CAND000307,Justin,Trevino,candidate307@example.com,+919000000307,27,20250531,64.37,LinkedIn,Interviewing
308,CAND000308,Theresa,Williams,candidate308@example.com,+919000000308,28,20250419,79.67,Referral,Hired
309,CAND000309,Shelly,Roberson,candidate309@example.com,+919000000309,29,20250221,24.8,LinkedIn,Interviewing
310,CAND000310,Miss,MD,candidate310@example.com,+919000000310,30,20231113,27.05,Referral,Rejected
311,CAND000311,Andrew,Wagner,candidate311@example.com,+919000000311,31,20240414,54.68,Referral,Interviewing
312,CAND000312,Jessica,Evans,candidate312@example.com,+919000000312,32,20250811,28.65,Referral,NoShow
313,CAND000313,Brenda,Day,candidate313@example.com,+919000000313,33,20240901,67.95,Referral,Interviewing
314,CAND000314,Melissa,Phillips,candidate314@example.com,+919000000314,34,20230615,38.33,Referral,Interviewing
315,CAND000315,Dr.,Norman,candidate315@example.com,+919000000315,35,20240324,55.22,Referral,Rejected
316,CAND000316,Alicia,Gray,candidate316@example.com,+919000000316,36,20250422,55.92,Referral,Interviewing
317,CAND000317,Dylan,Taylor,candidate317@example.com,+919000000317,37,20250315,63.05,JobBoard,Interviewing
318,CAND000318,Jonathan,Lee,candidate318@example.com,+919000000318,38,20240818,70.49,Referral,Interviewing
319,CAND000319,Andrew,Sherman,candidate319@example.com,+919000000319,39,20241126,53.37,JobBoard,Hired
320,CAND000320,Michelle,Sullivan,candidate320@example.com,+919000000320,40,20240411,61.04,JobBoard,Rejected
321,CAND000321,Zachary,Mathis,candidate321@example.com,+919000000321,1,20230608,62.78,LinkedIn,Interviewing
322,CAND000322,Dr.,Powell,candidate322@example.com,+919000000322,2,20250604,43.34,Referral,Interviewing
323,CAND000323,Dwayne,Shaw,candidate323@example.com,+919000000323,3,20240325,24.11,LinkedIn,Interviewing
324,CAND000324,Christopher,Hernandez,candidate324@example.com,+919000000324,4,20230628,53.43,JobBoard,Interviewing
325,CAND000325,Matthew,Scott,candidate325@example.com,+919000000325,5,20250506,65.46,LinkedIn,Rejected
326,CAND000326,Anthony,Allen,candidate326@example.com,+919000000326,6,20241009,59.95,Referral,Interviewing
327,CAND000327,Cindy,Little,candidate327@example.com,+919000000327,7,20241021,25.87,Referral,Interviewing
328,CAND000328,Jesse,Jacobson,candidate328@example.com,+919000000328,8,20231123,70.97,JobBoard,Interviewing
329,CAND000329,Edward,Duncan,candidate329@example.com,+919000000329,9,20250324,42.17,Referral,Interviewing
330,CAND000330,Kelly,Hall,candidate330@example.com,+919000000330,10,20230801,28.42,JobBoard,Hired
331,CAND000331,Pamela,Martinez,candidate331@example.com,+919000000331,11,20230608,54.43,LinkedIn,Interviewing
332,CAND000332,Joanna,Williams,candidate332@example.com,+919000000332,12,20250211,67.47,Referral,Interviewing
333,CAND000333,Steven,Guerra,candidate333@example.com,+919000000333,13,20250303,26.36,Referral,Interviewing
334,CAND000334,Nathan,Mccormick,candidate334@example.com,+919000000334,14,20240213,61.9,Referral,Interviewing
335,CAND000335,Gregory,Sullivan,candidate335@example.com,+919000000335,15,20231005,63.04,JobBoard,Rejected
336,CAND000336,Michael,Rivera,candidate336@example.com,+919000000336,16,20230817,38.47,Referral,Interviewing
337,CAND000337,Jennifer,Garner,candidate337@example.com,+919000000337,17,20240924,24.28,LinkedIn,Interviewing
338,CAND000338,Ashley,Saunders,candidate338@example.com,+919000000338,18,20250903,66.93,LinkedIn,NoShow
339,CAND000339,Alex,Leonard,candidate339@example.com,+919000000339,19,20250128,22.64,LinkedIn,Interviewing
340,CAND000340,Zachary,Johnson,candidate340@example.com,+919000000340,20,20250103,48.53,Referral,Rejected
341,CAND000341,Chris,Neal,candidate341@example.com,+919000000341,21,20240126,77.13,Referral,Hired
342,CAND000342,Virginia,Garrison,candidate342@example.com,+919000000342,22,20250725,49.39,Referral,Interviewing
343,CAND000343,Shawn,Wilcox,candidate343@example.com,+919000000343,23,20241022,52.58,Referral,Interviewing
344,CAND000344,Jasmine,Cross,candidate344@example.com,+919000000344,24,20250720,62.02,LinkedIn,Interviewing
345,CAND000345,Jon,Young,candidate345@example.com,+919000000345,25,20230411,63.49,LinkedIn,Rejected
346,CAND000346,Dr.,Underwood,candidate346@example.com,+919000000346,26,20240401,42.56,Referral,Interviewing
347,CAND000347,Carlos,Lee,candidate347@example.com,+919000000347,27,20231031,47.32,JobBoard,Interviewing
348,CAND000348,John,Allen,candidate348@example.com,+919000000348,28,20230328,35.82,Referral,Interviewing
349,CAND000349,Natalie,PhD,candidate349@example.com,+919000000349,29,20230809,77.8,Referral,Interviewing
350,CAND000350,Melvin,Williams,candidate350@example.com,+919000000350,30,20230831,41.75,Referral,Rejected
351,CAND000351,Christine,Foley,candidate351@example.com,+919000000351,31,20250509,73.73,LinkedIn,NoShow
352,CAND000352,Rachel,Jackson,candidate352@example.com,+919000000352,32,20241018,46.63,LinkedIn,Hired
353,CAND000353,Roberto,Gonzalez,candidate353@example.com,+919000000353,33,20250511,72.48,LinkedIn,Interviewing
354,CAND000354,Christopher,Ingram,candidate354@example.com,+919000000354,34,20230428,66.53,LinkedIn,Interviewing
355,CAND000355,John,Smith,candidate355@example.com,+919000000355,35,20241201,43.75,JobBoard,Rejected
356,CAND000356,Warren,Hill,candidate356@example.com,+919000000356,36,20240518,55.02,JobBoard,Interviewing
357,CAND000357,David,Brown,candidate357@example.com,+919000000357,37,20240229,30.16,Referral,Interviewing
358,CAND000358,Steven,Nelson,candidate358@example.com,+919000000358,38,20240518,71.71,JobBoard,Interviewing
359,CAND000359,Brandy,Brandt,candidate359@example.com,+919000000359,39,20230804,33.62,Referral,Interviewing
360,CAND000360,Christopher,Jimenez,candidate360@example.com,+919000000360,40,20250320,58.69,Referral,Rejected
361,CAND000361,Sara,Ramirez,candidate361@example.com,+919000000361,1,20230521,40.9,Referral,Interviewing
362,CAND000362,Stephanie,Brown,candidate362@example.com,+919000000362,2,20240111,60.49,JobBoard,Interviewing
363,CAND000363,Gregory,Smith,candidate363@example.com,+919000000363,3,20250902,45.78,JobBoard,Hired
364,CAND000364,Joseph,Peters,candidate364@example.com,+919000000364,4,20230920,31.81,Referral,NoShow
365,CAND000365,Christopher,Dickson,candidate365@example.com,+919000000365,5,20240209,51.8,LinkedIn,Rejected
366,CAND000366,Jean,Lee,candidate366@example.com,+919000000366,6,20240703,28.24,JobBoard,Interviewing
367,CAND000367,Miguel,Powell,candidate367@example.com,+919000000367,7,20231204,31.32,JobBoard,Interviewing
368,CAND000368,Crystal,DVM,candidate368@example.com,+919000000368,8,20240323,27.94,JobBoard,Interviewing
369,CAND000369,Dawn,Miller,candidate369@example.com,+919000000369,9,20250310,40.58,JobBoard,Interviewing
370,CAND000370,Mark,Rogers,candidate370@example.com,+919000000370,10,20240113,33.9,LinkedIn,Rejected
371,CAND000371,Shelly,George,candidate371@example.com,+919000000371,11,20231123,24.17,Referral,Interviewing
372,CAND000372,Charles,Martinez,candidate372@example.com,+919000000372,12,20231023,70.69,Referral,Interviewing
373,CAND000373,Amanda,Henderson,candidate373@example.com,+919000000373,13,20250712,60.54,Referral,Interviewing
374,CAND000374,Shawn,Fields,candidate374@example.com,+919000000374,14,20230512,45.96,JobBoard,Hired
375,CAND000375,Philip,Ramirez,candidate375@example.com,+919000000375,15,20230513,38.48,LinkedIn,Rejected
376,CAND000376,Melanie,Santiago,candidate376@example.com,+919000000376,16,20231107,73.95,LinkedIn,Interviewing
377,CAND000377,Shannon,Cline,candidate377@example.com,+919000000377,17,20230510,48.82,Referral,NoShow
378,CAND000378,Amanda,Davis,candidate378@example.com,+919000000378,18,20231006,62.78,Referral,Interviewing
379,CAND000379,Vincent,Dominguez,candidate379@example.com,+919000000379,19,20250103,78.06,LinkedIn,Interviewing
380,CAND000380,Donald,Lee,candidate380@example.com,+919000000380,20,20240717,33.41,JobBoard,Rejected
381,CAND000381,Stanley,Patel,candidate381@example.com,+919000000381,21,20240714,30.78,JobBoard,Interviewing
382,CAND000382,Robert,Garza,candidate382@example.com,+919000000382,22,20240528,74.41,Referral,Interviewing
383,CAND000383,Karen,Henry,candidate383@example.com,+919000000383,23,20240221,73.41,LinkedIn,Interviewing
384,CAND000384,Jessica,Johnson,candidate384@example.com,+919000000384,24,20241117,42.17,Referral,Interviewing
385,CAND000385,Christopher,Raymond,candidate385@example.com,+919000000385,25,20241005,77.55,Referral,Hired
386,CAND000386,Lawrence,Townsend,candidate386@example.com,+919000000386,26,20240503,52.94,LinkedIn,Interviewing
387,CAND000387,Rachel,Jones,candidate387@example.com,+919000000387,27,20250224,77.86,Referral,Interviewing
388,CAND000388,Jacob,Jones,candidate388@example.com,+919000000388,28,20231021,76.05,LinkedIn,Interviewing
389,CAND000389,Preston,Gray,candidate389@example.com,+919000000389,29,20240716,49.43,JobBoard,Interviewing
390,CAND000390,Barbara,Hernandez,candidate390@example.com,+919000000390,30,20230725,35.31,JobBoard,Rejected
391,CAND000391,Elizabeth,Crane,candidate391@example.com,+919000000391,31,20231224,71.35,Referral,Interviewing
392,CAND000392,Nicholas,Joyce,candidate392@example.com,+919000000392,32,20241031,51.16,Referral,Interviewing
393,CAND000393,Danielle,Scott,candidate393@example.com,+919000000393,33,20241015,51.51,JobBoard,Interviewing
394,CAND000394,Ana,Reed,candidate394@example.com,+919000000394,34,20241205,70.92,JobBoard,Interviewing
395,CAND000395,Brandon,Scott,candidate395@example.com,+919000000395,35,20250509,48.33,JobBoard,Rejected
396,CAND000396,William,Bond,candidate396@example.com,+919000000396,36,20240216,46.0,LinkedIn,Hired
397,CAND000397,Anita,Huang,candidate397@example.com,+919000000397,37,20240507,29.95,LinkedIn,Interviewing
398,CAND000398,Raymond,Gomez,candidate398@example.com,+919000000398,38,20230528,78.01,LinkedIn,Interviewing
399,CAND000399,Jody,DVM,candidate399@example.com,+919000000399,39,20230827,69.46,Referral,Interviewing
400,CAND000400,Chelsea,Roberts,candidate400@example.com,+919000000400,40,20230701,51.48,JobBoard,Rejected
401,CAND000401,Devin,Nielsen,candidate401@example.com,+919000000401,1,20241109,77.45,LinkedIn,Interviewing
402,CAND000402,Martin,Flores,candidate402@example.com,+919000000402,2,20240725,26.14,Referral,Interviewing
403,CAND000403,Aaron,Sandoval,candidate403@example.com,+919000000403,3,20240901,32.72,LinkedIn,NoShow
404,CAND000404,Whitney,Cook,candidate404@example.com,+919000000404,4,20250524,28.78,JobBoard,Interviewing
405,CAND000405,Brian,Flores,candidate405@example.com,+919000000405,5,20240824,30.38,JobBoard,Rejected
406,CAND000406,Phillip,Mora,candidate406@example.com,+919000000406,6,20230828,78.95,Referral,Interviewing
407,CAND000407,Thomas,Wagner,candidate407@example.com,+919000000407,7,20240516,77.59,LinkedIn,Hired
408,CAND000408,Anthony,Joseph,candidate408@example.com,+919000000408,8,20250529,27.78,JobBoard,Interviewing
409,CAND000409,Megan,Colon,candidate409@example.com,+919000000409,9,20230526,65.34,Referral,Interviewing
410,CAND000410,Katrina,Harris,candidate410@example.com,+919000000410,10,20250519,40.26,JobBoard,Rejected
411,CAND000411,Rachel,Gallagher,candidate411@example.com,+919000000411,11,20230713,79.0,LinkedIn,Interviewing
412,CAND000412,Brandon,Crosby,candidate412@example.com,+919000000412,12,20240606,77.26,Referral,Interviewing
413,CAND000413,Diane,Williams,candidate413@example.com,+919000000413,13,20240625,65.71,Referral,Interviewing
414,CAND000414,Brittany,Stein,candidate414@example.com,+919000000414,14,20240903,62.86,JobBoard,Interviewing
415,CAND000415,Ashley,Robinson,candidate415@example.com,+919000000415,15,20240305,36.43,LinkedIn,Rejected
416,CAND000416,Jennifer,Gomez,candidate416@example.com,+919000000416,16,20250203,72.23,JobBoard,NoShow
417,CAND000417,Tracy,Garrison,candidate417@example.com,+919000000417,17,20240111,58.72,LinkedIn,Interviewing
418,CAND000418,Jennifer,Byrd,candidate418@example.com,+919000000418,18,20240517,73.98,Referral,Hired
419,CAND000419,William,Ramirez,candidate419@example.com,+919000000419,19,20240209,23.4,JobBoard,Interviewing
420,CAND000420,Joseph,Spencer,candidate420@example.com,+919000000420,20,20250717,69.12,Referral,Rejected
421,CAND000421,Daniel,Hernandez,candidate421@example.com,+919000000421,21,20240315,53.81,LinkedIn,Interviewing
422,CAND000422,Ivan,Thomas,candidate422@example.com,+919000000422,22,20250713,73.66,LinkedIn,Interviewing
423,CAND000423,Susan,Caldwell,candidate423@example.com,+919000000423,23,20230513,73.7,JobBoard,Interviewing
424,CAND000424,Christopher,Perez,candidate424@example.com,+919000000424,24,20250701,49.26,Referral,Interviewing
425,CAND000425,James,Miller,candidate425@example.com,+919000000425,25,20250405,23.08,JobBoard,Rejected
